date,ue
2014.4449,-0.245575
2014.4476,-0.243683
2014.4504,-0.246551
2014.4531,-0.245178
2014.4559,-0.243961
2014.4586,-0.243299
2014.4613,-0.245653
2014.4641,-0.245013
2014.4668,-0.246747
2014.4695,-0.24678
2014.4723,-0.247075
2014.475,-0.245156
2014.4778,-0.248126
2014.4805,-0.248861
2014.4832,-0.246642
2014.486,-0.24798
2014.4887,-0.247019
2014.4914,-0.248417
2014.4942,-0.247968
2014.4969,-0.248944
2014.4997,-0.247397
2014.5024,-0.245543
2014.5051,-0.250575
2014.5079,-0.248972
2014.5106,-0.248289
2014.5133,-0.248651
2014.5161,-0.246498
2014.5188,-0.246483
2014.5216,-0.246739
2014.5243,-0.24823
2014.527,-0.246888
2014.5298,-0.247376
2014.5325,-0.248887
2014.5352,-0.249917
2014.538,-0.248659
2014.5407,-0.248674
2014.5435,-0.250414
2014.5462,-0.249492
2014.5489,-0.246782
2014.5517,-0.246351
2014.5544,-0.24501
2014.5572,-0.245885
2014.5599,-0.247021
2014.5626,-0.246912
2014.5654,-0.247637
2014.5681,-0.249726
2014.5708,-0.249629
2014.5736,-0.247727
2014.5763,-0.247522
2014.5791,-0.249508
2014.5818,-0.247638
2014.5845,-0.249762
2014.5873,-0.248528
2014.59,-0.248204
2014.5927,-0.247742
2014.5955,-0.24903
2014.5982,-0.248254
2014.601,-0.249011
2014.6037,-0.249258
2014.6064,-0.250326
2014.6092,-0.250024
2014.6119,-0.249532
2014.6146,-0.248871
2014.6174,-0.249523
2014.6201,-0.250405
2014.6229,-0.250535
2014.6256,-0.25118
2014.6283,-0.249529
2014.6311,-0.24986
2014.6338,-0.251848
2014.6366,-0.249865
2014.6393,-0.248949
2014.642,-0.24878
2014.6448,-0.248896
2014.6475,-0.25133
2014.6502,-0.250525
2014.653,-0.250522
2014.6557,-0.251698
2014.6585,-0.252457
2014.6612,-0.253451
2014.6639,-0.253285
2014.6667,-0.253515
2014.6694,-0.250459
2014.6721,-0.250482
2014.6749,-0.251468
2014.6776,-0.251217
2014.6804,-0.253708
2014.6831,-0.250527
2014.6858,-0.251852
2014.6886,-0.248799
2014.6913,-0.251645
2014.694,-0.249714
2014.6968,-0.251723
2014.6995,-0.250633
2014.7023,-0.252816
2014.705,-0.250017
2014.7077,-0.25139
2014.7105,-0.251027
2014.7132,-0.249985
2014.7159,-0.250972
2014.7187,-0.250833
2014.7214,-0.250775
2014.7242,-0.253439
2014.7269,-0.253507
2014.7296,-0.25309
2014.7324,-0.248006
2014.7351,-0.249971
2014.7379,-0.250631
2014.7406,-0.252258
2014.7433,-0.252852
2014.7461,-0.253429
2014.7488,-0.250537
2014.7515,-0.249209
2014.7543,-0.250608
2014.757,-0.251464
2014.7598,-0.250014
2014.7625,-0.249582
2014.7652,-0.253025
2014.768,-0.250267
2014.7707,-0.251135
2014.7734,-0.253847
2014.7762,-0.252585
2014.7789,-0.251244
2014.7817,-0.253383
2014.7844,-0.253467
2014.7871,-0.253575
2014.7899,-0.253022
2014.7926,-0.251639
2014.7953,-0.253254
2014.7981,-0.253981
2014.8008,-0.252764
2014.8036,-0.251324
2014.8063,-0.2538
2014.809,-0.252577
2014.8118,-0.253005
2014.8145,-0.253834
2014.8172,-0.253117
2014.82,-0.256098
2014.8227,-0.255273
2014.8255,-0.253118
2014.8282,-0.251124
2014.8309,-0.255251
2014.8337,-0.251372
2014.8364,-0.254692
2014.8392,-0.253328
2014.8419,-0.251975
2014.8446,-0.253882
2014.8474,-0.252347
2014.8501,-0.254301
2014.8528,-0.254312
2014.8556,-0.252774
2014.8583,-0.252103
2014.8611,-0.253116
2014.8638,-0.254501
2014.8693,-0.254167
2014.872,-0.254005
2014.8747,-0.251787
2014.8775,-0.2523
2014.8802,-0.253702
2014.883,-0.253683
2014.8857,-0.252374
2014.8884,-0.252397
2014.8912,-0.253866
2014.8939,-0.253274
2014.8966,-0.254439
2014.8994,-0.25366
2014.9021,-0.254195
2014.9049,-0.252958
2014.9076,-0.2543
2014.9103,-0.257164
2014.9131,-0.255622
2014.9158,-0.256237
2014.9185,-0.255548
2014.9213,-0.255501
2014.924,-0.256248
2014.9268,-0.255318
2014.9295,-0.254995
2014.9322,-0.255456
2014.935,-0.253571
2014.9377,-0.256401
2014.9405,-0.255987
2014.9432,-0.256066
2014.9459,-0.255128
2014.9487,-0.255061
2014.9514,-0.257408
2014.9541,-0.2568
2014.9569,-0.257391
2014.9596,-0.259038
2014.9624,-0.256745
2014.9651,-0.255899
2014.9678,-0.256155
2014.9706,-0.256159
2014.9733,-0.256577
2014.976,-0.256961
2014.9788,-0.257931
2014.9843,-0.257602
2014.987,-0.263703
2014.9897,-0.258888
2014.9925,-0.25767
2014.9952,-0.259918
2015.0089,-0.259093
2015.0116,-0.260096
2015.0144,-0.258751
2015.0171,-0.258874
2015.0198,-0.260597
2015.0226,-0.258548
2015.0253,-0.259711
2015.0281,-0.260385
2015.0308,-0.261308
2015.0335,-0.25911
2015.0363,-0.259541
2015.039,-0.260501
2015.0418,-0.260625
2015.0445,-0.260859
2015.0472,-0.260347
2015.05,-0.262718
2015.0527,-0.262345
2015.0582,-0.262125
2015.0609,-0.261077
2015.0637,-0.26121
2015.0664,-0.262575
2015.0691,-0.261618
2015.0719,-0.26342
2015.0746,-0.260305
2015.0773,-0.261528
2015.0801,-0.262647
2015.0828,-0.262513
2015.0856,-0.261804
2015.0883,-0.260813
2015.091,-0.260976
2015.0938,-0.261184
2015.0965,-0.26274
2015.0992,-0.264631
2015.102,-0.262967
2015.1047,-0.260546
2015.1075,-0.263885
2015.1102,-0.263423
2015.1129,-0.26291
2015.1157,-0.262151
2015.1184,-0.262566
2015.1211,-0.263765
2015.1239,-0.262096
2015.1266,-0.263549
2015.1294,-0.262553
2015.1321,-0.26472
2015.1348,-0.263918
2015.1376,-0.263042
2015.1403,-0.265148
2015.1431,-0.265117
2015.1458,-0.265082
2015.1485,-0.264356
2015.1513,-0.264853
2015.154,-0.262705
2015.1567,-0.267139
2015.1595,-0.265348
2015.1622,-0.265188
2015.165,-0.265004
2015.1677,-0.265211
2015.1704,-0.265102
2015.1732,-0.266742
2015.1759,-0.267779
2015.1786,-0.267221
2015.1814,-0.266917
2015.1841,-0.268382
2015.1869,-0.265275
2015.1896,-0.264676
2015.1923,-0.265906
2015.1951,-0.26966
2015.1978,-0.26415
2015.2005,-0.265162
2015.2033,-0.266609
2015.206,-0.266405
2015.2088,-0.26773
2015.2115,-0.265929
2015.2142,-0.263649
2015.217,-0.267314
2015.2197,-0.267619
2015.2225,-0.265196
2015.2252,-0.266644
2015.2279,-0.265959
2015.2307,-0.266037
2015.2334,-0.265115
2015.2361,-0.265387
2015.2389,-0.265616
2015.2416,-0.265728
2015.2444,-0.267534
2015.2471,-0.267538
2015.2498,-0.269064
2015.2526,-0.266565
2015.2553,-0.267646
2015.258,-0.266179
2015.2608,-0.268391
2015.2635,-0.268138
2015.2663,-0.268585
2015.269,-0.270529
2015.2717,-0.268784
2015.2745,-0.269442
2015.2772,-0.268299
2015.2799,-0.267307
2015.2827,-0.2685
2015.2854,-0.269714
2015.2882,-0.268047
2015.2909,-0.268421
2015.2936,-0.268396
2015.2964,-0.269141
2015.2991,-0.270495
2015.3018,-0.269447
2015.3046,-0.268615
2015.3073,-0.268024
2015.3101,-0.267337
2015.3128,-0.268224
2015.3155,-0.272618
2015.3183,-0.265484
2015.321,-0.267334
2015.3238,-0.265718
2015.3265,-0.264889
2015.3292,-0.270436
2015.332,-0.268891
2015.3347,-0.269912
2015.3374,-0.267888
2015.3402,-0.267415
2015.3429,-0.268855
2015.3457,-0.268514
2015.3484,-0.267901
2015.3511,-0.268028
2015.3539,-0.266995
2015.3566,-0.267387
2015.3593,-0.268999
2015.3621,-0.268052
2015.3648,-0.270462
2015.3676,-0.270604
2015.3703,-0.269751
2015.373,-0.268805
2015.3758,-0.270406
2015.3785,-0.268419
2015.3812,-0.269035
2015.384,-0.270832
2015.3867,-0.269681
2015.3895,-0.269204
2015.3922,-0.269163
2015.3949,-0.269002
2015.3977,-0.270278
2015.4004,-0.271121
2015.4031,-0.269466
2015.4059,-0.269056
2015.4086,-0.270525
2015.4114,-0.268413
2015.4141,-0.270075
2015.4168,-0.269514
2015.4196,-0.270841
2015.4223,-0.271758
2015.4251,-0.269504
2015.4278,-0.269572
2015.4305,-0.271772
2015.4333,-0.270606
2015.436,-0.271374
2015.4387,-0.269158
2015.4415,-0.270843
2015.4442,-0.272087
2015.447,-0.27347
2015.4497,-0.27147
2015.4524,-0.272836
2015.4552,-0.272591
2015.4579,-0.273065
2015.4606,-0.270318
2015.4634,-0.273548
2015.4661,-0.272268
2015.4689,-0.272046
2015.4716,-0.27183
2015.4743,-0.27247
2015.4771,-0.271888
2015.4798,-0.273038
2015.4825,-0.271953
2015.4853,-0.270632
2015.488,-0.271284
2015.4908,-0.272986
2015.4935,-0.270535
2015.4962,-0.272369
2015.499,-0.271095
2015.5017,-0.272421
2015.5044,-0.272231
2015.5072,-0.271383
2015.5099,-0.274138
2015.5127,-0.273158
2015.5154,-0.273633
2015.5181,-0.275522
2015.5209,-0.273034
2015.5236,-0.272288
2015.5264,-0.271103
2015.5291,-0.272078
2015.5318,-0.271794
2015.5346,-0.273614
2015.5373,-0.273625
2015.54,-0.272811
2015.5428,-0.274554
2015.5455,-0.273695
2015.5483,-0.274882
2015.551,-0.275248
2015.5537,-0.274044
2015.5565,-0.274326
2015.5592,-0.274186
2015.5619,-0.274599
2015.5647,-0.274084
2015.5674,-0.27376
2015.5702,-0.273487
2015.5729,-0.27363
2015.5756,-0.274672
2015.5784,-0.27447
2015.5811,-0.275498
2015.5838,-0.277679
2015.5866,-0.277057
2015.5893,-0.275762
2015.5921,-0.278314
2015.5948,-0.274714
2015.5975,-0.273527
2015.6003,-0.273109
2015.603,-0.273523
2015.6057,-0.274409
2015.6085,-0.276057
2015.6112,-0.277055
2015.614,-0.276413
2015.6167,-0.275923
2015.6194,-0.27676
2015.6222,-0.276279
2015.6249,-0.277273
2015.6277,-0.275406
2015.6304,-0.279093
2015.6331,-0.27685
2015.6359,-0.276779
2015.6386,-0.278541
2015.6413,-0.277814
2015.6441,-0.277204
2015.6468,-0.278488
2015.6496,-0.278359
2015.6523,-0.279266
2015.655,-0.278837
2015.6578,-0.278811
2015.6605,-0.279939
2015.6632,-0.277842
2015.666,-0.276915
2015.6687,-0.27905
2015.6715,-0.27956
2015.6742,-0.278018
2015.6769,-0.277709
2015.6797,-0.278719
2015.6824,-0.28
2015.6851,-0.280481
2015.6879,-0.28106
2015.6906,-0.278777
2015.6934,-0.278921
2015.6961,-0.279444
2015.6988,-0.280005
2015.7016,-0.280269
2015.7043,-0.282176
2015.707,-0.280821
2015.7098,-0.279855
2015.7125,-0.281606
2015.7153,-0.279619
2015.718,-0.281661
2015.7207,-0.280573
2015.7235,-0.280545
2015.7262,-0.281588
2015.729,-0.280258
2015.7317,-0.282465
2015.7344,-0.278919
2015.7372,-0.282323
2015.7399,-0.281265
2015.7426,-0.283359
2015.7454,-0.282375
2015.7481,-0.278391
2015.7509,-0.279983
2015.7536,-0.281101
2015.7563,-0.280317
2015.7591,-0.281527
2015.7618,-0.280061
2015.7645,-0.280949
2015.7673,-0.282609
2015.77,-0.283926
2015.7728,-0.280299
2015.7755,-0.281528
2015.7782,-0.280539
2015.781,-0.281367
2015.7837,-0.283005
2015.7864,-0.281094
2015.7892,-0.279951
2015.7919,-0.280026
2015.7947,-0.281239
2015.7974,-0.281603
2015.8001,-0.28275
2015.8029,-0.282761
2015.8056,-0.281722
2015.8084,-0.283376
2015.8111,-0.282805
2015.8138,-0.282284
2015.8166,-0.282752
2015.8193,-0.280948
2015.822,-0.282578
2015.8248,-0.282763
2015.8275,-0.283249
2015.8303,-0.279962
2015.833,-0.281875
2015.8357,-0.282962
2015.8385,-0.282346
2015.8412,-0.281526
2015.8439,-0.283024
2015.8467,-0.283035
2015.8494,-0.282483
2015.8522,-0.282721
2015.8549,-0.281664
2015.8576,-0.283747
2015.8604,-0.283971
2015.8631,-0.282869
2015.8658,-0.2821
2015.8686,-0.280989
2015.8713,-0.280265
2015.8741,-0.281042
2015.8768,-0.283159
2015.8795,-0.282354
2015.8823,-0.285083
2015.885,-0.283463
2015.8877,-0.28428
2015.8905,-0.283457
2015.8932,-0.283271
2015.896,-0.283608
2015.8987,-0.28397
2015.9014,-0.28432
2015.9042,-0.282203
2015.9069,-0.284931
2015.9097,-0.284617
2015.9124,-0.285524
2015.9151,-0.284049
2015.9179,-0.285091
2015.9206,-0.280485
2015.9233,-0.283717
2015.9261,-0.281355
2015.9288,-0.282679
2015.9316,-0.281951
2015.9343,-0.281566
2015.937,-0.282633
2015.9398,-0.284759
2015.9425,-0.286487
2015.948,-0.284266
2015.9507,-0.286576
2015.9535,-0.283039
2015.9562,-0.282649
2015.9589,-0.282464
2015.9617,-0.283629
2015.9644,-0.283994
2015.9671,-0.282809
2015.9699,-0.283791
2015.9726,-0.284587
2015.9754,-0.283939
2015.9781,-0.286117
2015.9808,-0.287746
2015.9836,-0.284516
2015.9863,-0.286399
2015.989,-0.286451
2015.9918,-0.285774
2015.9945,-0.286601
2015.9973,-0.287183
2016.0,-0.288232
2016.0027,-0.283595
2016.0055,-0.284903
2016.0082,-0.28469
2016.011,-0.287226
2016.0137,-0.286841
2016.0192,-0.286409
2016.0219,-0.283781
2016.0246,-0.287709
2016.0274,-0.286637
2016.0301,-0.287328
2016.0329,-0.287753
2016.0356,-0.28803
2016.0383,-0.28539
2016.0411,-0.287305
2016.0438,-0.289161
2016.0465,-0.286536
2016.0493,-0.288306
2016.052,-0.287744
2016.0548,-0.28635
2016.0575,-0.288029
2016.0602,-0.28774
2016.063,-0.287567
2016.0657,-0.287514
2016.0684,-0.288303
2016.0712,-0.28734
2016.0739,-0.289511
2016.0767,-0.288368
2016.0794,-0.289667
2016.0821,-0.289335
2016.0849,-0.289282
2016.0876,-0.290414
2016.0903,-0.289635
2016.0931,-0.289054
2016.0958,-0.288177
2016.0986,-0.287661
2016.1013,-0.29013
2016.104,-0.288464
2016.1068,-0.290822
2016.1095,-0.288338
2016.1123,-0.291076
2016.115,-0.290904
2016.1177,-0.29045
2016.1205,-0.289587
2016.1232,-0.291399
2016.1259,-0.295205
2016.1287,-0.289752
2016.1314,-0.286634
2016.1342,-0.290272
2016.1369,-0.29278
2016.1396,-0.291757
2016.1424,-0.288482
2016.1451,-0.292602
2016.1478,-0.291559
2016.1506,-0.291901
2016.1533,-0.290979
2016.1561,-0.292656
2016.1588,-0.29322
2016.1615,-0.290694
2016.1643,-0.290808
2016.167,-0.293955
2016.1697,-0.2936
2016.1725,-0.293218
2016.1752,-0.289871
2016.178,-0.289682
2016.1807,-0.289563
2016.1834,-0.294125
2016.1862,-0.293307
2016.1889,-0.289792
2016.1916,-0.290813
2016.1944,-0.292894
2016.1971,-0.291843
2016.1999,-0.292094
2016.2026,-0.291132
2016.2053,-0.291372
2016.2081,-0.29184
2016.2108,-0.292984
2016.2136,-0.292168
2016.2163,-0.292182
2016.219,-0.291613
2016.2218,-0.294008
2016.2245,-0.294266
2016.2272,-0.293583
2016.23,-0.295086
2016.2327,-0.29506
2016.2355,-0.294489
2016.2382,-0.294234
2016.2409,-0.293888
2016.2437,-0.294431
2016.2464,-0.291875
2016.2491,-0.292265
2016.2519,-0.292748
2016.2546,-0.293361
2016.2574,-0.294908
2016.2601,-0.294964
2016.2628,-0.294696
2016.2656,-0.296964
2016.2683,-0.29536
2016.271,-0.294972
2016.2738,-0.296311
2016.2765,-0.296587
2016.2793,-0.294059
2016.282,-0.296075
2016.2847,-0.296228
2016.2875,-0.294639
2016.2902,-0.292262
2016.293,-0.295206
2016.2957,-0.295401
2016.2984,-0.296225
2016.3012,-0.296744
2016.3039,-0.2941
2016.3066,-0.296554
2016.3094,-0.297273
2016.3121,-0.295726
2016.3149,-0.295077
2016.3176,-0.29786
2016.3203,-0.295561
2016.3231,-0.296248
2016.3258,-0.295974
2016.3285,-0.297098
2016.3313,-0.29679
2016.334,-0.297319
2016.3368,-0.296072
2016.3395,-0.296934
2016.3422,-0.295725
2016.345,-0.296879
2016.3477,-0.298029
2016.3504,-0.297388
2016.3532,-0.297213
2016.3559,-0.295519
2016.3587,-0.295684
2016.3614,-0.298085
2016.3641,-0.298531
2016.3669,-0.297816
2016.3696,-0.299503
2016.3723,-0.297439
2016.3751,-0.298483
2016.3778,-0.29705
2016.3806,-0.299295
2016.3833,-0.299838
2016.386,-0.298688
2016.3888,-0.298821
2016.3915,-0.300336
2016.3943,-0.299601
2016.397,-0.299982
2016.3997,-0.299602
2016.4025,-0.299422
2016.4052,-0.298917
2016.4079,-0.298148
2016.4107,-0.29747
2016.4134,-0.298039
2016.4162,-0.297844
2016.4189,-0.297452
2016.4216,-0.298183
2016.4244,-0.29888
2016.4271,-0.297592
2016.4298,-0.296906
2016.4326,-0.298527
2016.4353,-0.298454
2016.4381,-0.298933
2016.4408,-0.296856
2016.4435,-0.298727
2016.4463,-0.297522
2016.449,-0.299674
2016.4517,-0.298407
2016.4545,-0.299641
2016.4572,-0.29893
2016.46,-0.298268
2016.4627,-0.299615
2016.4654,-0.298205
2016.4682,-0.298137
2016.4709,-0.299033
2016.4736,-0.298306
2016.4764,-0.299911
2016.4791,-0.301515
2016.4819,-0.298346
2016.4846,-0.298944
2016.4873,-0.298541
2016.4901,-0.298921
2016.4928,-0.298852
2016.4956,-0.301413
2016.4983,-0.299312
2016.501,-0.298045
2016.5038,-0.301353
2016.5065,-0.29862
2016.5092,-0.302534
2016.512,-0.299773
2016.5147,-0.301557
2016.5175,-0.30196
2016.5202,-0.301567
2016.5229,-0.300392
2016.5257,-0.302345
2016.5284,-0.300684
2016.5311,-0.301271
2016.5339,-0.300389
2016.5366,-0.299804
2016.5394,-0.30173
2016.5421,-0.302356
2016.5448,-0.299548
2016.5476,-0.300365
2016.5503,-0.30255
2016.553,-0.300391
2016.5558,-0.301861
2016.5585,-0.301469
2016.5613,-0.301703
2016.564,-0.30276
2016.5667,-0.301267
2016.5695,-0.302392
2016.5722,-0.30059
2016.5749,-0.3007
2016.5777,-0.300517
2016.5804,-0.301221
2016.5832,-0.301923
2016.5859,-0.302084
2016.5886,-0.303782
2016.5914,-0.304547
2016.5941,-0.303346
2016.5969,-0.303488
2016.5996,-0.303052
2016.6023,-0.302332
2016.6051,-0.302173
2016.6078,-0.304122
2016.6105,-0.303313
2016.6133,-0.302341
2016.616,-0.303358
2016.6188,-0.303335
2016.6215,-0.3042
2016.6242,-0.305675
2016.627,-0.304054
2016.6297,-0.302894
2016.6324,-0.302554
2016.6352,-0.304626
2016.6379,-0.306811
2016.6407,-0.304994
2016.6434,-0.305409
2016.6461,-0.305933
2016.6489,-0.304769
2016.6516,-0.305747
2016.6543,-0.305167
2016.6571,-0.303781
2016.6598,-0.304061
2016.6626,-0.303884
2016.6653,-0.305524
2016.668,-0.305984
2016.6708,-0.307805
2016.6735,-0.307203
2016.6762,-0.305294
2016.679,-0.306334
2016.6817,-0.306823
2016.6845,-0.306496
2016.6872,-0.305418
2016.6899,-0.30534
2016.6927,-0.304092
2016.6954,-0.302501
2016.6982,-0.306866
2016.7009,-0.306016
2016.7036,-0.304753
2016.7064,-0.304902
2016.7091,-0.307364
2016.7118,-0.308091
2016.7146,-0.305604
2016.7173,-0.307251
2016.7201,-0.306382
2016.7228,-0.307472
2016.7255,-0.308237
2016.7283,-0.308504
2016.731,-0.307248
2016.7337,-0.309497
2016.7365,-0.310034
2016.7392,-0.308203
2016.742,-0.306583
2016.7447,-0.306336
2016.7474,-0.307872
2016.7502,-0.306109
2016.7529,-0.307747
2016.7556,-0.307117
2016.7584,-0.306985
2016.7611,-0.308027
2016.7639,-0.307098
2016.7666,-0.30753
2016.7693,-0.309681
2016.7721,-0.309253
2016.7748,-0.308101
2016.7775,-0.308808
2016.7803,-0.306585
2016.783,-0.309173
2016.7858,-0.307452
2016.7885,-0.305967
2016.7912,-0.309591
2016.794,-0.308811
2016.7967,-0.309234
2016.7995,-0.309173
2016.8022,-0.30881
2016.8049,-0.307761
2016.8077,-0.309703
2016.8104,-0.30551
2016.8131,-0.309287
2016.8159,-0.307412
2016.8186,-0.307672
2016.8214,-0.307876
2016.8241,-0.310648
2016.8268,-0.309151
2016.8296,-0.308708
2016.8323,-0.309163
2016.835,-0.312166
2016.8378,-0.310323
2016.8405,-0.308348
2016.8433,-0.309372
2016.846,-0.306712
2016.8487,-0.30794
2016.8515,-0.30798
2016.8542,-0.308597
2016.8569,-0.308961
2016.8597,-0.310506
2016.8624,-0.307556
2016.8652,-0.307599
2016.8679,-0.307866
2016.8706,-0.309376
2016.8734,-0.309957
2016.8761,-0.310401
2016.8789,-0.309583
2016.8816,-0.309538
2016.8843,-0.310611
2016.8871,-0.310453
2016.8898,-0.310706
2016.8925,-0.310037
2016.8953,-0.310995
2016.898,-0.309317
2016.9008,-0.309844
2016.9035,-0.309877
2016.9062,-0.312716
2016.909,-0.310614
2016.9117,-0.3121
2016.9144,-0.311501
2016.9172,-0.311802
2016.9199,-0.310666
2016.9227,-0.30738
2016.9254,-0.31168
2016.9281,-0.311478
2016.9309,-0.312336
2016.9336,-0.312213
2016.9363,-0.31262
2016.9391,-0.309735
2016.9418,-0.310544
2016.9446,-0.312011
2016.9473,-0.311363
2016.95,-0.314134
2016.9528,-0.310879
2016.9555,-0.310188
2016.961,-0.309195
2016.9637,-0.311181
2016.9665,-0.31276
2016.9692,-0.314393
2016.9719,-0.315526
2016.9747,-0.315496
2016.9774,-0.314368
2016.9802,-0.312884
2016.9829,-0.307469
2016.9884,-0.312197
2016.9911,-0.313032
2016.9938,-0.310537
2016.9966,-0.315011
2016.9993,-0.314586
2017.0021,-0.315251
2017.0048,-0.316995
2017.0075,-0.314631
2017.0103,-0.312233
2017.013,-0.313656
2017.0157,-0.314682
2017.0185,-0.315915
2017.0212,-0.316165
2017.024,-0.313339
2017.0267,-0.314143
2017.0294,-0.31148
2017.0322,-0.317044
2017.0349,-0.315366
2017.0376,-0.314944
2017.0404,-0.31476
2017.0431,-0.317296
2017.0459,-0.315322
2017.0486,-0.316736
2017.0513,-0.317274
2017.0541,-0.315842
2017.0568,-0.316079
2017.0595,-0.313758
2017.0623,-0.312386
2017.065,-0.318741
2017.0678,-0.315656
2017.0705,-0.319536
2017.0732,-0.315673
2017.076,-0.313763
2017.0787,-0.31685
2017.0815,-0.317544
2017.0842,-0.316623
2017.0869,-0.319186
2017.0897,-0.316587
2017.0924,-0.315264
2017.0951,-0.317326
2017.0979,-0.317443
2017.1006,-0.315682
2017.1034,-0.314853
2017.1061,-0.31577
2017.1088,-0.316007
2017.1116,-0.316221
2017.1143,-0.317747
2017.117,-0.317686
2017.1198,-0.317719
2017.1225,-0.318525
2017.1253,-0.319558
2017.128,-0.319666
2017.1307,-0.320037
2017.1335,-0.31952
2017.1362,-0.317832
2017.1389,-0.317378
2017.1417,-0.320012
2017.1444,-0.318435
2017.1472,-0.316511
2017.1499,-0.319059
2017.1526,-0.318144
2017.1554,-0.318025
2017.1581,-0.319961
2017.1608,-0.321048
2017.1636,-0.318308
2017.1663,-0.317293
2017.1691,-0.318101
2017.1718,-0.31797
2017.1745,-0.317988
2017.1773,-0.319008
2017.18,-0.320134
2017.1828,-0.318945
2017.1855,-0.319784
2017.1882,-0.319247
2017.191,-0.319765
2017.1937,-0.319889
2017.1964,-0.319289
2017.1992,-0.321774
2017.2019,-0.318829
2017.2047,-0.3199
2017.2074,-0.320888
2017.2101,-0.321086
2017.2129,-0.320341
2017.2156,-0.319635
2017.2183,-0.322944
2017.2211,-0.32384
2017.2238,-0.320952
2017.2266,-0.320949
2017.2293,-0.32006
2017.232,-0.321435
2017.2348,-0.325117
2017.2375,-0.325265
2017.2402,-0.321201
2017.243,-0.322964
2017.2457,-0.323134
2017.2485,-0.320565
2017.2512,-0.320989
2017.2539,-0.320949
2017.2567,-0.322819
2017.2594,-0.322451
2017.2621,-0.322966
2017.2649,-0.322552
2017.2676,-0.321839
2017.2704,-0.322893
2017.2731,-0.322686
2017.2758,-0.322179
2017.2786,-0.32242
2017.2813,-0.323627
2017.2841,-0.321492
2017.2868,-0.322214
2017.2895,-0.320463
2017.2923,-0.322428
2017.295,-0.32239
2017.2977,-0.321628
2017.3005,-0.322738
2017.3032,-0.324181
2017.306,-0.322928
2017.3087,-0.323686
2017.3114,-0.323324
2017.3142,-0.324605
2017.3169,-0.32397
2017.3196,-0.325958
2017.3224,-0.326813
2017.3251,-0.324532
2017.3279,-0.323368
2017.3306,-0.322887
2017.3333,-0.32499
2017.3361,-0.324575
2017.3388,-0.324622
2017.3415,-0.321969
2017.3443,-0.323759
2017.347,-0.324328
2017.3498,-0.32528
2017.3525,-0.323864
2017.3552,-0.323851
2017.358,-0.322961
2017.3607,-0.323864
2017.3634,-0.326296
2017.3662,-0.324183
2017.3689,-0.325201
2017.3717,-0.326747
2017.3744,-0.326865
2017.3771,-0.327656
2017.3799,-0.325018
2017.3826,-0.325577
2017.3854,-0.32674
2017.3881,-0.323849
2017.3908,-0.324754
2017.3936,-0.324252
2017.3963,-0.327188
2017.399,-0.326369
2017.4018,-0.3242
2017.4045,-0.325177
2017.4073,-0.32413
2017.41,-0.323033
2017.4127,-0.324989
2017.4155,-0.326754
2017.4182,-0.324232
2017.4209,-0.324977
2017.4264,-0.326004
2017.4319,-0.325257
2017.4346,-0.324124
2017.4374,-0.325561
2017.4401,-0.324364
2017.4428,-0.325601
2017.4456,-0.325714
2017.4483,-0.324739
2017.4538,-0.326874
2017.4565,-0.326369
2017.4593,-0.331846
2017.462,-0.326849
2017.4648,-0.327839
2017.4675,-0.324534
2017.4702,-0.327331
2017.473,-0.328592
2017.4757,-0.326403
2017.4784,-0.326216
2017.4812,-0.324531
2017.4839,-0.326866
2017.4867,-0.328329
2017.4894,-0.327534
2017.4921,-0.326408
2017.4949,-0.325958
2017.4976,-0.327201
2017.5003,-0.327378
2017.5031,-0.325809
2017.5058,-0.32689
2017.5086,-0.323911
2017.5113,-0.324851
2017.514,-0.323239
2017.5168,-0.326842
2017.5195,-0.326887
2017.5222,-0.328121
2017.525,-0.328422
2017.5277,-0.328505
2017.5305,-0.327691
2017.5332,-0.329125
2017.5359,-0.330684
2017.5387,-0.32834
2017.5414,-0.328646
2017.5441,-0.329301
2017.5469,-0.32924
2017.5496,-0.328031
2017.5524,-0.330819
2017.5551,-0.330521
2017.5578,-0.331012
2017.5606,-0.328243
2017.5633,-0.328868
2017.5661,-0.329532
2017.5688,-0.331395
2017.5715,-0.331957
2017.5743,-0.329606
2017.577,-0.330828
2017.5797,-0.329184
2017.5825,-0.330803
2017.5852,-0.329555
2017.588,-0.32652
2017.5907,-0.330385
2017.5934,-0.330269
2017.5962,-0.330809
2017.5989,-0.32948
2017.6016,-0.328811
2017.6044,-0.32981
2017.6071,-0.331403
2017.6099,-0.330805
2017.6126,-0.331898
2017.6153,-0.330686
2017.6181,-0.332014
2017.6208,-0.32918
2017.6235,-0.332155
2017.6263,-0.331363
2017.629,-0.332379
2017.6318,-0.330895
2017.6345,-0.330107
2017.6372,-0.331513
2017.64,-0.334142
2017.6427,-0.334045
2017.6454,-0.333892
2017.6482,-0.333383
2017.6509,-0.332418
2017.6537,-0.332234
2017.6564,-0.332933
2017.6591,-0.334371
2017.6619,-0.332291
2017.6646,-0.331537
2017.6674,-0.330721
2017.6701,-0.331862
2017.6728,-0.331478
2017.6756,-0.333194
2017.6783,-0.333296
2017.681,-0.33174
2017.6838,-0.334757
2017.6865,-0.337728
2017.6893,-0.332199
2017.692,-0.334944
2017.6947,-0.334611
2017.6975,-0.333409
2017.7002,-0.336363
